inx,country,countryCoded,degree,degreeCoded,eng,engCoded,fieldGroup,fund,gpaBachelors,gpaMasters,gre,highLevelBachUni,highLevelMasterUni,papersGLOB,papersIRAN,targetUni,uniRank,year
3606,united states,0,Doctorate,1,High,1,1,FALSE,3,3.5,TRUE,TRUE,TRUE,2,0,para la cooperación internacional,-1,2015
3607,united states,0,Doctorate,1,High,1,1,TRUE,2.5,4,TRUE,FALSE,TRUE,4,1,virginia state,-1,2015
3611,united states,0,Doctorate,1,VeryHigh,0,7,TRUE,3,3.5,FALSE,TRUE,TRUE,3,0,louisiana tech,-1,2015
3612,canada,1,Doctorate,1,High,1,5,TRUE,3,4,FALSE,TRUE,TRUE,2,0,mcmaster,-1,2015
3613,canada,1,Masters,0,High,1,0,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,5,3,saskatchewan,-1,2015
3614,n/a,0,Doctorate,1,High,1,1,FALSE,3.5,3.5,TRUE,TRUE,TRUE,6,1,north carolina state,-1,2015
3615,germany,3,Masters,0,Medium,2,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,georg-august universität göttingen,-1,2015
3616,n/a,0,Masters,0,Medium,2,4,FALSE,1,3.442985691,FALSE,TRUE,FALSE,1,2,groningen,-1,2015
3617,united states,0,Doctorate,1,High,1,9,TRUE,3,3.5,TRUE,TRUE,TRUE,0,3,ohio,-1,2015
3618,united states,0,Doctorate,1,Medium,2,2,TRUE,2,3,TRUE,FALSE,TRUE,0,0,fukui,-1,2015
3619,finland,2,Masters,0,Medium,2,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,lappeenranta,-1,2015
3620,finland,2,Masters,0,High,1,0,FALSE,3.6,3.442985691,FALSE,FALSE,FALSE,0,0,lappeenranta,-1,2015
3621,united states,0,Doctorate,1,High,1,1,TRUE,3.5,4,TRUE,TRUE,TRUE,2,1,pennsylvania state,-1,2015
3622,united states,0,Doctorate,1,High,1,5,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,2,0,iowa state,-1,2015
3624,sweden,2,Masters,0,Medium,2,0,TRUE,2,3.442985691,FALSE,FALSE,FALSE,0,0,lulea,-1,2015
3625,australia,1,Doctorate,1,Medium,2,11,TRUE,3.5,3.5,FALSE,FALSE,TRUE,3,1,newcastle,-1,2015
3626,united states,0,Doctorate,1,High,1,0,FALSE,3,3,TRUE,FALSE,TRUE,4,0,texas at arlington,-1,2015
3628,united states,0,Doctorate,1,Medium,2,11,TRUE,1.5,3.5,TRUE,TRUE,TRUE,0,0,city  new york (cuny) system,-1,2015
3629,canada,1,Masters,0,Medium,2,0,FALSE,2,3.442985691,TRUE,TRUE,FALSE,0,0,concordia,-1,2015
3630,united kingdom,4,Masters,0,High,1,0,TRUE,3,3.442985691,FALSE,FALSE,FALSE,0,0,newcastle,-1,2015
3631,united states,0,Doctorate,1,VeryHigh,0,0,FALSE,4,3.442985691,TRUE,TRUE,FALSE,1,0,thaksin,-1,2015
3632,n/a,0,Doctorate,1,High,1,11,FALSE,4,4,TRUE,TRUE,FALSE,0,0,arizona,-1,2015
3633,united states,0,Doctorate,1,VeryHigh,0,4,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,texas tech,-1,2015
3634,norway,2,Masters,0,Medium,2,0,FALSE,2,3.5,FALSE,TRUE,FALSE,2,3,pennsylvania state  - schuylkill,-1,2015
3636,united states,0,Doctorate,1,High,1,1,TRUE,2,3.5,TRUE,FALSE,TRUE,4,1,missouri - columbia,-1,2015
3637,united states,0,Masters,0,VeryHigh,0,0,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,cienfuegos,-1,2015
3638,united states,0,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,TRUE,FALSE,1,0,florida international,-1,2015
3639,n/a,0,Masters,0,High,1,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2008
3640,united kingdom,4,Doctorate,1,VeryHigh,0,4,TRUE,3,3.5,FALSE,TRUE,TRUE,2,1,manchester,-1,2015
3641,canada,1,Doctorate,1,VeryHigh,0,0,TRUE,4,4,FALSE,TRUE,TRUE,0,0,british columbia,-1,2015
3642,n/a,0,Masters,0,Medium,2,10,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,deakin,-1,2015
3643,n/a,0,Masters,0,VeryHigh,0,11,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,0,south gujarat,-1,2015
3644,canada,1,Doctorate,1,High,1,5,TRUE,3,3,FALSE,FALSE,TRUE,0,0,waterloo,-1,2015
3645,australia,1,Doctorate,1,Medium,2,4,TRUE,2.5,3.5,FALSE,FALSE,FALSE,32,11,adelaide,-1,2015
3646,germany,3,Masters,0,Medium,2,1,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,north china,-1,2015
3647,united states,0,Masters,0,VeryHigh,0,8,FALSE,3,3.442985691,TRUE,TRUE,FALSE,0,0,texas at austin,-1,2015
3649,united states,0,Masters,0,VeryHigh,0,1,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,oregon state,-1,2015
3650,united states,0,Doctorate,1,High,1,1,TRUE,4,4,TRUE,TRUE,FALSE,2,0,ohio state,-1,2015
3651,n/a,0,Masters,0,High,1,11,FALSE,4,3.442985691,FALSE,TRUE,FALSE,0,0,rizal technological,-1,2015
3652,united states,0,Doctorate,1,High,1,5,TRUE,2,3,TRUE,TRUE,TRUE,1,4,vermont,-1,2015
3653,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,4,3.5,FALSE,TRUE,TRUE,3,0,massachusetts institute of,-1,2015
3654,canada,1,Masters,0,High,1,1,TRUE,3,3.442985691,FALSE,TRUE,FALSE,1,3,york,-1,2015
3655,singapore,5,Doctorate,1,High,1,4,TRUE,4,3,TRUE,TRUE,TRUE,8,1,national  singapore,-1,2015
3656,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,3.5,3.5,TRUE,FALSE,TRUE,0,0,applied,-1,2015
3657,united states,0,Doctorate,1,VeryHigh,0,15,TRUE,2,3.5,FALSE,TRUE,TRUE,0,0,bingham,-1,2017
3658,germany,3,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,TRUE,FALSE,0,0,louisiana at monroe,-1,2015
3660,finland,2,Masters,0,VeryHigh,0,9,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,tampere polytechnic,-1,2015
3663,united states,0,Masters,0,Medium,2,10,FALSE,1,3.442985691,FALSE,FALSE,FALSE,0,0,national  samoa,-1,2015
3664,italy,3,Masters,0,Low,3,11,TRUE,3.6,3,FALSE,TRUE,TRUE,1,0,bologna,-1,2015
3665,united states,0,Doctorate,1,Medium,2,5,TRUE,3.5,3.5,TRUE,FALSE,FALSE,1,2,missouri,-1,2015
3666,italy,3,Masters,0,High,1,5,FALSE,2,3.442985691,FALSE,FALSE,FALSE,1,1,bologna,-1,2015
3667,sweden,2,Masters,0,High,1,10,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,michigan technological,-1,2015
3668,united states,0,Masters,0,High,1,8,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,bemidji state univeristy,-1,2015
3669,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,1,3.5,TRUE,FALSE,TRUE,1,0,south carolina,-1,2015
3670,germany,3,Doctorate,1,Medium,2,11,TRUE,2,3,TRUE,FALSE,TRUE,1,0,turin,-1,2015
3671,canada,1,Doctorate,1,High,1,11,TRUE,3,3.5,TRUE,FALSE,TRUE,6,0,ottawa,-1,2015
3672,united states,0,Doctorate,1,High,1,5,TRUE,2.5,3.5,TRUE,FALSE,FALSE,7,0,colorado state,-1,2015
3675,netherlands,4,Masters,0,VeryHigh,0,4,TRUE,3,3.442985691,FALSE,TRUE,FALSE,0,0,twente,-1,2015
3676,italy,3,Masters,0,High,1,1,FALSE,4,3.442985691,FALSE,FALSE,FALSE,2,0,polytechnic  tirane,-1,2015
3677,finland,2,Masters,0,VeryHigh,0,7,FALSE,2.5,3.5,FALSE,FALSE,FALSE,0,2,eastern  sri lanka,-1,2015
3679,sweden,2,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,TRUE,FALSE,1,1,north dakota,-1,2015
3681,germany,3,Masters,0,VeryHigh,0,0,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,universität kaiserslautern,-1,2015
3682,canada,1,Masters,0,High,1,1,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,york,-1,2015
3683,canada,1,Masters,0,High,1,0,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,toronto,-1,2015
3684,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,3.5,4,TRUE,TRUE,TRUE,1,0,colorado at boulder,-1,2015
3686,norway,2,Masters,0,High,1,6,TRUE,3.6,3.442985691,TRUE,FALSE,FALSE,0,1,asian business school,-1,2015
3687,australia,1,Doctorate,1,VeryHigh,0,5,TRUE,3.5,3,FALSE,FALSE,TRUE,2,4,new south wales,-1,2015
3688,united states,0,Doctorate,1,High,1,11,TRUE,3,3.5,TRUE,TRUE,TRUE,3,2,washington state,-1,2015
3689,italy,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,1,0,politecnica de puerto rico,-1,2015
3690,germany,3,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,TRUE,FALSE,1,0,technical  lublin,-1,2015
3691,united states,0,Doctorate,1,High,1,0,TRUE,1.5,3.5,TRUE,FALSE,TRUE,4,3,louisiana tech,-1,2015
3692,germany,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,tula state,-1,2015
3693,germany,3,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,1,universität kaiserslautern,-1,2015
3694,australia,1,Doctorate,1,Medium,2,1,TRUE,2.5,3.5,FALSE,FALSE,TRUE,1,0,melbourne,-1,2016
3695,japan,5,Doctorate,1,VeryHigh,0,14,FALSE,3.5,4,FALSE,TRUE,TRUE,10,1,tokyo,-1,2009
3696,germany,3,Masters,0,Medium,2,0,FALSE,2,3,FALSE,TRUE,TRUE,0,0,leipzig,-1,2015
3697,united states,0,Doctorate,1,Medium,2,4,TRUE,1.5,3.5,TRUE,FALSE,FALSE,4,3,clemson,-1,2015
3698,united states,0,Doctorate,1,Medium,2,4,TRUE,2,3.5,TRUE,TRUE,TRUE,16,5,florida,-1,2015
3700,united states,0,Masters,0,VeryHigh,0,1,FALSE,3.5,3.442985691,TRUE,TRUE,FALSE,1,0,clemson,-1,2014
3701,united states,0,Masters,0,High,1,11,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,universitat internacional de catalunya,-1,2015
3702,united kingdom,4,Doctorate,1,High,1,13,TRUE,3,3,FALSE,FALSE,TRUE,1,0,east london,-1,2015
3703,australia,1,Doctorate,1,High,1,5,TRUE,3.5,3.5,FALSE,FALSE,FALSE,6,1,new south wales,-1,2015
3705,united states,0,Masters,0,Medium,2,7,FALSE,0.5,3.442985691,FALSE,FALSE,FALSE,0,0,savannah college of artdesign,-1,2015
3706,united states,0,Doctorate,1,VeryHigh,0,9,TRUE,3.5,4,TRUE,TRUE,TRUE,1,0,illinois at urbana-champaign,-1,2015
3707,australia,1,Masters,0,VeryHigh,0,6,FALSE,1,4,FALSE,TRUE,FALSE,0,0,edith cowan,-1,2015
3708,n/a,0,Doctorate,1,VeryHigh,0,0,TRUE,2.5,3,FALSE,FALSE,FALSE,0,2,trinity college,-1,2015
3709,n/a,0,Doctorate,1,High,1,2,FALSE,2.5,3,FALSE,TRUE,TRUE,1,2,connecticut,-1,2014
3710,united states,0,Doctorate,1,VeryHigh,0,15,TRUE,2.5,4,TRUE,FALSE,TRUE,0,7,west virginia,-1,2015
3711,united states,0,Doctorate,1,High,1,0,FALSE,4,3.5,FALSE,TRUE,FALSE,2,10,fashion institute of new york,-1,2010
3712,canada,1,Masters,0,VeryHigh,0,0,TRUE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,western,-1,2015
3713,germany,3,Masters,0,High,1,1,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,tula state,-1,2016
3714,united states,0,Doctorate,1,High,1,9,TRUE,4,3.442985691,FALSE,TRUE,FALSE,0,0,penza state,-1,2015
3715,united states,0,Masters,0,Medium,2,0,TRUE,3,3.442985691,FALSE,TRUE,FALSE,0,0,syracuse,-1,2015
3716,canada,1,Doctorate,1,High,1,11,TRUE,3.5,4,FALSE,TRUE,TRUE,1,0,carleton,-1,2015
3717,finland,2,Doctorate,1,High,1,0,TRUE,3,4,FALSE,FALSE,FALSE,1,1,oulu,-1,2015
3719,canada,1,Doctorate,1,High,1,1,TRUE,3.5,4,FALSE,TRUE,TRUE,16,3,concordia,-1,2015
3720,canada,1,Doctorate,1,VeryHigh,0,1,TRUE,4,4,FALSE,TRUE,FALSE,3,1,saskatchewan,-1,2015
3721,germany,3,Doctorate,1,High,1,7,FALSE,3,3.5,FALSE,FALSE,TRUE,0,7,fribourg,-1,2012
3722,italy,3,Masters,0,Low,3,5,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,bologna,-1,2015
3723,united kingdom,4,Doctorate,1,High,1,15,TRUE,2.5,4,FALSE,FALSE,FALSE,0,3,leeds,-1,2015
3724,china,7,Doctorate,1,High,1,5,FALSE,1.5,3.5,FALSE,FALSE,TRUE,2,0,sichuan,-1,2015
3725,netherlands,4,Doctorate,1,High,1,0,FALSE,1.5,3,FALSE,TRUE,TRUE,4,1,utrecht,-1,2015
3726,n/a,0,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,adventista de bolivia,-1,2015
3727,n/a,0,Doctorate,1,VeryHigh,0,11,FALSE,3,3,TRUE,FALSE,FALSE,7,0,south florida,-1,2015
3728,germany,3,Masters,0,VeryHigh,0,0,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,2,leibniz  hannover,-1,2015
3729,germany,3,Masters,0,VeryHigh,0,0,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,tu chemnitz,-1,2015
3730,austria,3,Masters,0,Medium,2,0,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,technische universität wien,-1,2015
3731,new zealand,4,Doctorate,1,VeryHigh,0,0,TRUE,2,3,FALSE,TRUE,TRUE,1,2,massey,-1,2016
3732,netherlands,4,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,national technological,-1,2015
3733,n/a,0,Doctorate,1,High,1,0,TRUE,2.5,3.5,FALSE,FALSE,TRUE,3,0,turin,-1,2015
3734,canada,1,Masters,0,Medium,2,0,TRUE,3,3.442985691,FALSE,TRUE,FALSE,0,0,manitoba,-1,2015
3735,italy,3,Masters,0,Low,3,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,bologna,-1,2015
3736,united states,0,Masters,0,VeryHigh,0,8,TRUE,4,4,TRUE,TRUE,TRUE,0,0,massachusetts institute of,-1,2015
3737,germany,3,Masters,0,VeryHigh,0,4,FALSE,3,3.442985691,FALSE,TRUE,FALSE,0,0,louisiana at monroe,-1,2015
3738,united states,0,Doctorate,1,High,1,0,TRUE,2.5,3.5,TRUE,FALSE,FALSE,2,2,universitat internacional de catalunya,-1,2015
3739,n/a,0,Doctorate,1,High,1,2,FALSE,2.5,3,FALSE,FALSE,FALSE,2,3,n/a,-1,2009
3741,turkey,6,Masters,0,VeryHigh,0,11,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,mizan tepi,-1,2015
3742,united states,0,Doctorate,1,VeryHigh,0,3,TRUE,3,3.5,TRUE,FALSE,FALSE,0,0,north carolina state,-1,2015
3743,turkey,6,Masters,0,VeryHigh,0,11,TRUE,2.5,3.442985691,FALSE,TRUE,FALSE,3,0,ozyegin,-1,2015
3744,turkey,6,Masters,0,High,1,0,FALSE,2.611309081,3.442985691,FALSE,FALSE,FALSE,0,0,hacettepe,-1,2015
3745,united states,0,Masters,0,High,1,0,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,academy of arts in banská bystrica,-1,2015
3746,turkey,6,Masters,0,VeryHigh,0,0,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,istanbul technical,-1,2015
3747,belgium,4,Doctorate,1,High,1,15,TRUE,1.5,3,TRUE,TRUE,TRUE,0,0,ku leuven,-1,2015
3748,united states,0,Masters,0,High,1,1,TRUE,3.5,3.442985691,TRUE,FALSE,FALSE,1,0,texas tech,-1,2015
3749,italy,3,Masters,0,Medium,2,0,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,bologna,-1,2015
3750,germany,3,Masters,0,High,1,0,FALSE,4,3.5,FALSE,FALSE,FALSE,0,0,albert-ludwigs-universität freiburg,-1,2015
3752,n/a,0,Masters,0,High,1,1,FALSE,3,3.5,TRUE,FALSE,TRUE,2,0,northeastern,-1,2015
3753,canada,1,Masters,0,VeryHigh,0,15,TRUE,2,3.5,TRUE,FALSE,FALSE,0,3,guelph,-1,2015
3755,germany,3,Masters,0,Low,3,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,technische universität chemnitz,-1,2015
3756,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,3.5,3.5,FALSE,FALSE,TRUE,1,0,denver,-1,2015
3757,italy,3,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2015
3758,united kingdom,4,Masters,0,Medium,2,2,TRUE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,"queen marywestfield college,  london",-1,2014
3759,n/a,0,Doctorate,1,VeryHigh,0,0,FALSE,2,3,TRUE,TRUE,TRUE,1,0,rochester,-1,2015
3760,n/a,0,Doctorate,1,High,1,13,FALSE,3,4,FALSE,FALSE,FALSE,2,15,n/a,-1,2016
3761,n/a,0,Masters,0,High,1,4,FALSE,3,3.442985691,TRUE,TRUE,FALSE,0,0,middle east technical . missouri  science and technology. sabanci. istanbul bilgi,-1,2010
3762,n/a,0,Doctorate,1,High,1,2,FALSE,3.5,3.5,FALSE,FALSE,FALSE,0,0,n/a,-1,2016
3763,united states,0,Masters,0,High,1,7,FALSE,4,3.442985691,TRUE,FALSE,FALSE,0,0,stanford,-1,2016
3764,united states,0,Doctorate,1,High,1,3,FALSE,3.5,4,FALSE,TRUE,TRUE,1,0,penza state,-1,2015
3765,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,drexel,-1,2015
3767,united states,0,Masters,0,Medium,2,8,TRUE,4,3.442985691,TRUE,FALSE,FALSE,1,1,waiting for another offer,-1,2015
3768,united states,0,Doctorate,1,Medium,2,7,TRUE,3.5,3.5,TRUE,TRUE,TRUE,3,0,new mexico state,-1,2015
3769,n/a,0,Masters,0,High,1,5,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2015
3770,canada,1,Doctorate,1,High,1,2,TRUE,3,3,FALSE,TRUE,TRUE,3,0,montevallo,-1,2016
3772,n/a,0,Doctorate,1,VeryHigh,0,4,FALSE,3.5,3.442985691,TRUE,TRUE,FALSE,0,2,n/a,-1,2015
3773,united kingdom,4,Doctorate,1,Medium,2,1,FALSE,1.5,3,FALSE,FALSE,FALSE,0,0,loughborough,-1,2015
3774,germany,3,Masters,0,Medium,2,11,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,north china,-1,2015
3775,n/a,0,Masters,0,High,1,7,FALSE,2,3.5,FALSE,FALSE,FALSE,0,0,n/a,-1,2016
3776,italy,3,Masters,0,Medium,2,1,FALSE,4,4,FALSE,TRUE,FALSE,0,0,polytechnic of namibia,-1,2015
3777,canada,1,Masters,0,VeryHigh,0,11,TRUE,4,3.442985691,FALSE,TRUE,FALSE,0,0,manitoba,-1,2016
3778,germany,3,Doctorate,1,Medium,2,0,TRUE,3,3.5,FALSE,FALSE,TRUE,3,2,btu cottbus,-1,2015
3779,united states,0,Doctorate,1,High,1,1,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,1,massachusetts at amherst,-1,2015
3780,united states,0,Doctorate,1,High,1,0,TRUE,3,3.5,TRUE,FALSE,FALSE,1,3,tennessee - knoxville,-1,2016
3782,n/a,0,Masters,0,VeryHigh,0,4,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,1,ottawa,-1,2012
3783,canada,1,Doctorate,1,High,1,1,TRUE,2,2.5,TRUE,FALSE,TRUE,10,3,westbrook,-1,2016
3784,canada,1,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,3,3,calgary,-1,2013
3785,united states,0,Doctorate,1,High,1,0,TRUE,3,3,TRUE,TRUE,TRUE,1,0,alabama - birmingham,-1,2015
3788,canada,1,Masters,0,VeryHigh,0,1,TRUE,4,3.442985691,FALSE,TRUE,FALSE,0,1,saskatchewan,-1,2015
3789,n/a,0,Masters,0,High,1,14,TRUE,3.5,4,FALSE,FALSE,TRUE,1,6,warsaw,-1,2015
3790,n/a,0,Doctorate,1,High,1,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,west hungary,-1,2015
3791,germany,3,Masters,0,High,1,8,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,kassala,-1,2015
3792,new zealand,4,Doctorate,1,VeryHigh,0,15,TRUE,2.5,4,FALSE,TRUE,TRUE,4,0,massey,-1,2015
3793,canada,1,Masters,0,High,1,2,TRUE,2.5,4,FALSE,TRUE,TRUE,0,1,western ontario,-1,2016
3794,united states,0,Masters,0,High,1,5,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,california coast,-1,2015
3797,germany,3,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,leibniz  hannover,-1,2015
3798,germany,3,Doctorate,1,High,1,5,TRUE,1,4,TRUE,TRUE,TRUE,4,0,humboldt universität berlin,-1,2015
3799,united states,0,Doctorate,1,High,1,0,TRUE,2,2,TRUE,FALSE,TRUE,0,1,marquette/ washington state/ nmt/michigan tech,-1,2015
3801,canada,1,Doctorate,1,High,1,4,TRUE,2.5,3,FALSE,FALSE,FALSE,1,2,memorial  newfoundland,-1,2016
3802,n/a,0,Masters,0,High,1,4,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2013
3803,united states,0,Doctorate,1,Medium,2,1,TRUE,2,3.5,TRUE,FALSE,FALSE,4,0,indiana -purdue  at columbus,-1,2015
3804,germany,3,Doctorate,1,Medium,2,0,TRUE,4,3.64,FALSE,FALSE,FALSE,23,0,ulster,-1,2015
3805,italy,3,Masters,0,Low,3,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,politecnica de puerto rico,-1,2015
3806,n/a,0,Masters,0,High,1,0,FALSE,4,4,FALSE,TRUE,TRUE,0,0,n/a,-1,2010
3807,china,7,Doctorate,1,High,1,0,TRUE,2,3,FALSE,FALSE,FALSE,9,2,nanjing  science and technology,-1,2015
3808,germany,3,Masters,0,High,1,4,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,anderson,-1,2016
3810,n/a,0,Masters,0,High,1,4,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2015
3811,n/a,0,Masters,0,Medium,2,10,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,1,1,kasem bundit,-1,2015
3812,n/a,0,Masters,0,Medium,2,10,FALSE,2,3,FALSE,FALSE,FALSE,0,0,n/a,-1,2007
3813,canada,1,Masters,0,Medium,2,9,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,concordia,-1,2016
3814,united kingdom,4,Doctorate,1,High,1,0,FALSE,2.5,2.5,FALSE,FALSE,FALSE,0,1,kss deanery,-1,2004
3816,united states,0,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,northeastern,-1,2016
3817,united states,0,Masters,0,High,1,5,FALSE,3.4,3.6,TRUE,FALSE,FALSE,0,0,texas am,-1,2016
3818,n/a,0,Doctorate,1,High,1,4,FALSE,1,2.5,FALSE,FALSE,FALSE,0,0,n/a,-1,2016
3820,united states,0,Doctorate,1,High,1,5,FALSE,2.5,3.7,FALSE,TRUE,FALSE,0,0,the dickinson school of law,-1,2015
3821,sweden,2,Masters,0,High,1,1,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,royal lnstitute of,-1,2015
3822,canada,1,Doctorate,1,VeryHigh,0,4,TRUE,3,4,TRUE,TRUE,TRUE,3,2,montevallo,-1,2016
3824,canada,1,Masters,0,High,1,1,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,1,1,manitoba,-1,2016
3825,czech republic,6,Doctorate,1,High,1,4,TRUE,2.5,3.5,FALSE,FALSE,FALSE,0,0,charles  prague,-1,2016
3826,spain,3,Doctorate,1,Medium,2,14,FALSE,2.5,2.5,FALSE,FALSE,FALSE,2,0,salamanca,-1,2015
3827,united states,0,Doctorate,1,Medium,2,9,TRUE,2,2.5,TRUE,TRUE,FALSE,2,2,tennessee state,-1,2016
3828,canada,1,Doctorate,1,VeryHigh,0,7,TRUE,3,4,FALSE,FALSE,TRUE,3,2,alberta,-1,2016
3829,canada,1,Masters,0,High,1,0,FALSE,2.5,2.5,FALSE,FALSE,FALSE,1,3,cumberland,-1,2015
3830,united states,0,Doctorate,1,Medium,2,0,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,florida international,-1,2016
3831,canada,1,Doctorate,1,High,1,11,TRUE,4,3.5,FALSE,FALSE,TRUE,1,0,victoria,-1,2016
3833,germany,3,Doctorate,1,High,1,11,TRUE,3.5,3.5,FALSE,TRUE,TRUE,1,0,technical  lublin,-1,2016
3834,italy,3,Masters,0,Medium,2,5,TRUE,3.5,3.442985691,TRUE,FALSE,FALSE,0,1,bologna,-1,2015
3835,united states,0,Masters,0,High,1,10,TRUE,3,3.442985691,FALSE,FALSE,FALSE,0,0,middle tennessee state,-1,2016
3836,germany,3,Masters,0,Medium,2,10,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,"bourgas  ""prof. assen zlatarov""",-1,2014
3837,n/a,0,Masters,0,High,1,7,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2018
3839,n/a,0,Masters,0,VeryHigh,0,5,FALSE,4,3.442985691,TRUE,TRUE,FALSE,0,1,north carolina state,-1,2015
3841,united states,0,Masters,0,High,1,4,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,virginia state,-1,2015
3842,n/a,0,Masters,0,High,1,7,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,0,n/a,-1,2015
3844,germany,3,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,fribourg,-1,2014
3845,australia,1,Doctorate,1,High,1,4,TRUE,3.5,3.5,FALSE,TRUE,TRUE,3,0,new south wales,-1,2016
3846,united states,0,Doctorate,1,High,1,11,FALSE,2,3.5,TRUE,TRUE,TRUE,2,0,florida international,-1,2016
3847,new zealand,4,Doctorate,1,VeryHigh,0,0,TRUE,3.5,4,FALSE,FALSE,FALSE,1,0,lincoln,-1,2016
3848,united states,0,Masters,0,Medium,2,1,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,stevens institute of,-1,2015
3849,canada,1,Masters,0,Medium,2,1,FALSE,3,3.442985691,FALSE,TRUE,FALSE,0,0,british columbia,-1,2016
3851,canada,1,Doctorate,1,VeryHigh,0,1,TRUE,3,3.5,FALSE,FALSE,FALSE,6,0,mcgill,-1,2016
